t(min)		RK4_C(t)		RK2_C(t)		|diff|
--------------------------------------------------------------
12.50		0.849818678	0.849685934	0.000132744
12.60		0.855471941	0.855342139	0.000129802
12.70		0.860947220	0.860820346	0.000126873
12.80		0.866247504	0.866123543	0.000123961
12.90		0.871375941	0.871254872	0.000121068
13.00		0.876335811	0.876217613	0.000118198
13.10		0.881130514	0.881015161	0.000115353
13.20		0.885763550	0.885651015	0.000112535
13.30		0.890238504	0.890128758	0.000109747
13.40		0.894559030	0.894452039	0.000106991
13.50		0.898728833	0.898624565	0.000104268
13.60		0.902751663	0.902650081	0.000101581
13.70		0.906631294	0.906532362	0.000098932
13.80		0.910371517	0.910275196	0.000096321
13.90		0.913976128	0.913882379	0.000093749
14.00		0.917448917	0.917357698	0.000091219
14.10		0.920793659	0.920704928	0.000088731
14.20		0.924014105	0.923927819	0.000086286
14.30		0.927113976	0.927030092	0.000083885
14.40		0.930096954	0.930015427	0.000081528
14.50		0.932966676	0.932887460	0.000079215
14.60		0.935726728	0.935649779	0.000076949
14.70		0.938380643	0.938305915	0.000074727
14.80		0.940931892	0.940859340	0.000072552
14.90		0.943383884	0.943313461	0.000070423
15.00		0.945739960	0.945671620	0.000068340
15.10		0.948003392	0.947937089	0.000066303
15.20		0.950177381	0.950113068	0.000064312
15.30		0.952265051	0.952202684	0.000062367
15.40		0.954269454	0.954208986	0.000060468
15.50		0.956193563	0.956134949	0.000058614
15.60		0.958040275	0.957983470	0.000056805
15.70		0.959812409	0.959757368	0.000055041
15.80		0.961512705	0.961459384	0.000053321
15.90		0.963143826	0.963092180	0.000051645
16.00		0.964708355	0.964658343	0.000050012
16.10		0.966208801	0.966160379	0.000048422
16.20		0.967647594	0.967600720	0.000046874
16.30		0.969027089	0.968981721	0.000045368
16.40		0.970349565	0.970305663	0.000043902
16.50		0.971617228	0.971574751	0.000042477
16.60		0.972832211	0.972791120	0.000041091
16.70		0.973996576	0.973956832	0.000039744
16.80		0.975112316	0.975073880	0.000038436
16.90		0.976181352	0.976144188	0.000037164
17.00		0.977205542	0.977169612	0.000035930
17.10		0.978186676	0.978151945	0.000034732
17.20		0.979126482	0.979092914	0.000033568
17.30		0.980026624	0.979994185	0.000032440
17.40		0.980888707	0.980857362	0.000031344
17.50		0.981714274	0.981683992	0.000030282
17.60		0.982504815	0.982475563	0.000029253
17.70		0.983261762	0.983233508	0.000028254
17.80		0.983986492	0.983959205	0.000027287
17.90		0.984680332	0.984653983	0.000026349
18.00		0.985344557	0.985319116	0.000025441
18.10		0.985980392	0.985955831	0.000024561
18.20		0.986589017	0.986565308	0.000023709
18.30		0.987171564	0.987148680	0.000022884
18.40		0.987729120	0.987707035	0.000022085
18.50		0.988262733	0.988241420	0.000021312
18.60		0.988773404	0.988752840	0.000020564
18.70		0.989262098	0.989242257	0.000019840
18.80		0.989729740	0.989710600	0.000019140
18.90		0.990177218	0.990158755	0.000018463
19.00		0.990605384	0.990587576	0.000017808
19.10		0.991015057	0.990997882	0.000017175
19.20		0.991407020	0.991390457	0.000016563
19.30		0.991782025	0.991766054	0.000015971
19.40		0.992140795	0.992125396	0.000015399
19.50		0.992484020	0.992469174	0.000014846
19.60		0.992812365	0.992798053	0.000014312
19.70		0.993126465	0.993112669	0.000013796
19.80		0.993426930	0.993413632	0.000013298
19.90		0.993714344	0.993701527	0.000012816
20.00		0.993989266	0.993976914	0.000012352
20.10		0.994252233	0.994240331	0.000011903
20.20		0.994503759	0.994492290	0.000011469
20.30		0.994744337	0.994733286	0.000011051
20.40		0.994974437	0.994963790	0.000010647
20.50		0.995194512	0.995184254	0.000010257
20.60		0.995404994	0.995395113	0.000009881
20.70		0.995606297	0.995596779	0.000009518
20.80		0.995798819	0.995789651	0.000009168
20.90		0.995982939	0.995974109	0.000008830
21.00		0.996159021	0.996150517	0.000008504
21.10		0.996327413	0.996319224	0.000008189
21.20		0.996488448	0.996480562	0.000007886
21.30		0.996642447	0.996634853	0.000007593
21.40		0.996789713	0.996782402	0.000007311
21.50		0.996930540	0.996923501	0.000007039
21.60		0.997065208	0.997058431	0.000006777
21.70		0.997193984	0.997187460	0.000006524
21.80		0.997317124	0.997310844	0.000006280
21.90		0.997434875	0.997428829	0.000006045
22.00		0.997547470	0.997541651	0.000005819
22.10		0.997655134	0.997649534	0.000005601
22.20		0.997758083	0.997752693	0.000005390
22.30		0.997856521	0.997851334	0.000005187
22.40		0.997950647	0.997945654	0.000004992
22.50		0.998040647	0.998035843	0.000004804
22.60		0.998126702	0.998122079	0.000004623
22.70		0.998208984	0.998204536	0.000004448
22.80		0.998287658	0.998283378	0.000004280
22.90		0.998362882	0.998358764	0.000004118
23.00		0.998434807	0.998430845	0.000003961
23.10		0.998503576	0.998499765	0.000003811
23.20		0.998569328	0.998565662	0.000003666
23.30		0.998632195	0.998628668	0.000003527
23.40		0.998692303	0.998688911	0.000003393
23.50		0.998749773	0.998746510	0.000003263
23.60		0.998804721	0.998801582	0.000003139
23.70		0.998857256	0.998854237	0.000003019
23.80		0.998907485	0.998904581	0.000002903
23.90		0.998955508	0.998952716	0.000002792
24.00		0.999001422	0.998998737	0.000002685
24.10		0.999045320	0.999042738	0.000002582
24.20		0.999087290	0.999084807	0.000002483
24.30		0.999127417	0.999125029	0.000002388
24.40		0.999165781	0.999163484	0.000002296
24.50		0.999202459	0.999200251	0.000002208
24.60		0.999237526	0.999235403	0.000002123
24.70		0.999271052	0.999269011	0.000002041
24.80		0.999303106	0.999301143	0.000001962
24.90		0.999333750	0.999331864	0.000001886
25.00		0.999363048	0.999361235	0.000001813
